"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"319","f GunControlNow ImpeachTrump",FALSE,1,NA,2017-10-22 15:18:17,TRUE,NA,"922119928634859520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Milvio_Diaz",0,FALSE,FALSE,NA,NA
"320","Agreed we need GunControlNow amp we cant count on GOP we need urge everyone we know Vote amp Vote DEMS",FALSE,0,NA,2017-10-22 15:15:53,TRUE,NA,"922119323610763264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rbertbert",0,FALSE,FALSE,NA,NA
"321","GunControlNow",FALSE,0,NA,2017-10-22 15:10:20,FALSE,NA,"922117927633084416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nicola_E_J",0,FALSE,FALSE,NA,NA
"322","f GunControlNow ImpeachTrump VotingRightsAct",FALSE,0,NA,2017-10-22 15:10:17,FALSE,NA,"922117915540934656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mitton_jeff",1,TRUE,FALSE,NA,NA
"323","f GunControlNow ImpeachTrump",FALSE,0,NA,2017-10-22 15:08:01,TRUE,NA,"922117343446274050",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Milvio_Diaz",1,FALSE,FALSE,NA,NA
"324","Absolutely GunControlNow",FALSE,0,"dhs818",2017-10-22 15:06:46,FALSE,"922113487144235009","922117029267587075","2469646872","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","susanyb60",0,FALSE,FALSE,NA,NA
"325","f GunControlNow ImpeachTrump",FALSE,1,NA,2017-10-22 15:04:33,TRUE,NA,"922116471270117376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Milvio_Diaz",0,FALSE,FALSE,NA,NA
"326","f GunControlNow ImpeachTrump",FALSE,1,NA,2017-10-22 15:04:24,TRUE,NA,"922116431998869504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Milvio_Diaz",0,FALSE,FALSE,NA,NA
"327","f GunControlNow ImpeachTrump",FALSE,0,NA,2017-10-22 15:02:54,TRUE,NA,"922116056906457088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Milvio_Diaz",0,FALSE,FALSE,NA,NA
"328","This is a YesNo poll it really is as simple as that Please no A advocates This is to learn gunsenseguncontrolnows thinking",FALSE,0,"Auskid4prez",2017-10-22 14:59:28,FALSE,"922114673272553472","922115190237343745","3244386600","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Auskid4prez",2,FALSE,FALSE,NA,NA
"329","f GunControlNow ImpeachTrump",FALSE,0,NA,2017-10-22 14:52:38,TRUE,NA,"922113474297200648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Milvio_Diaz",1,FALSE,FALSE,NA,NA
"330","He knew what you signed him up for The price of FREEDOM huh GunControlNow",FALSE,0,NA,2017-10-22 14:52:38,FALSE,NA,"922113471210229760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DrLearnALot",1,TRUE,FALSE,NA,NA
"331","So againGunControlNow",FALSE,0,NA,2017-10-22 14:50:41,FALSE,NA,"922112979574906882",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Emileela",0,FALSE,FALSE,NA,NA
"332","What boarder security the danger is from our own people GunControlNow Homegrown also from you a",FALSE,0,"realDonaldTrump",2017-10-22 14:50:27,TRUE,"921889525881819136","922112924667269120","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sassystarfish13",0,FALSE,FALSE,NA,NA
"333","He knew what you signed him up for The price of FREEDOM huh GunControlNow",FALSE,0,NA,2017-10-22 14:48:44,FALSE,NA,"922112489617350656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dogstar7tweets",1,FALSE,FALSE,NA,NA
"334","GunControlNow",FALSE,0,NA,2017-10-22 14:48:40,FALSE,NA,"922112474517770240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alexacev",0,FALSE,FALSE,NA,NA
"335","No that is not the case in this instance A loaded gun was left where a yo could find it GunControlNow THIS IS ON YOU",FALSE,5,"TIME",2017-10-22 14:45:52,FALSE,"922110301927075841","922111769232990208","14293310","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dogstar7tweets",0,FALSE,FALSE,NA,NA
"336","Is it time to talk about GunControlNow",FALSE,8,"CBSNews",2017-10-22 14:44:28,FALSE,"922110301029453826","922111417972600833","15012486","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MatthewGellert",0,FALSE,FALSE,NA,NA
"337","Four s every year Yet all we focus on is hysterical phantom terrorism Actually protect Americans",FALSE,1,NA,2017-10-22 14:44:05,TRUE,NA,"922111320337547265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PhillyPartTwo",1,FALSE,FALSE,NA,NA
"338","No that is not the case A loaded gun was left where a yo could find it GunControlNow",FALSE,0,NA,2017-10-22 14:43:41,FALSE,NA,"922111218294427650",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dogstar7tweets",0,FALSE,FALSE,NA,NA
"339","Been saying years ck the transcripts amp resumes of MSNBC PPL VS FOX PPL",FALSE,1,"YpsiGal",2017-10-22 14:38:43,TRUE,"922106415673692160","922109969281048577","444804260","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tlogan5454",0,FALSE,FALSE,NA,NA
"340","we cant continue to debate this issue while people are dying we need action now GunControlNow",FALSE,0,NA,2017-10-22 14:36:23,FALSE,NA,"922109383772958721",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","winna_gabriela",10332,TRUE,FALSE,NA,NA
"341","We can do our part We can make our voices heard We can take a stand GunControlNow",FALSE,0,NA,2017-10-22 14:36:18,FALSE,NA,"922109360679112705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Khieu4313",58,TRUE,FALSE,NA,NA
"342","Nobodys REEEAAAEEAALLY ever going to want to work with Trump",FALSE,1,"FoxNews",2017-10-22 14:33:51,TRUE,"922106801792978944","922108745076920320","1367531","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tlogan5454",0,FALSE,FALSE,NA,NA
"343","gunsense is nonsense guncontrol is tyranny GunControlNow is just an emotional kneejerk reaction A ADefenders",FALSE,3,NA,2017-10-22 14:33:44,TRUE,NA,"922108714504609792",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jdmeac",0,FALSE,FALSE,NA,NA
"344","new report Shaquill Banks guncontrolnow",FALSE,0,NA,2017-10-22 14:31:31,FALSE,NA,"922108158218252289",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"345","What happened Couldnt handle a gun control question from and year old guncontrol GunControlNow",FALSE,1,"VickiMarble",2017-10-22 14:28:27,FALSE,NA,"922107387951157250","1250499829","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","roblassegue",0,FALSE,FALSE,NA,NA
"346","GOPComplicit GOPCorruption GOPRussianTies GOPHealthcareRepeal GOPTaxReform GunControlNOW domestic terroristsWe",FALSE,0,NA,2017-10-22 14:16:01,FALSE,NA,"922104255867170817",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","pirateonboard",2,TRUE,FALSE,NA,NA
"347","What am I gonna do without my NRATV GunControlNow",FALSE,0,NA,2017-10-22 14:13:01,FALSE,NA,"922103501454561280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","quasar47",106,TRUE,FALSE,NA,NA
"348","What am I gonna do without my NRATV GunControlNow",FALSE,0,NA,2017-10-22 14:03:36,FALSE,NA,"922101132033437697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pfunkerz",106,TRUE,FALSE,NA,NA
"349","weeks since the murder of innocent people in the VegasShooting Is now a good time to talk about gun control GunControlNow",FALSE,0,"PressSec",2017-10-22 13:59:25,FALSE,NA,"922100080957587456","818927131883356161","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZoominBray",0,FALSE,FALSE,NA,NA
"350","Crybaby Kimmel gets his own bench sign JimmyKimmel GunControlNow JimmyKimmel SteetArt HollywoodIsFake",FALSE,0,NA,2017-10-22 13:55:03,FALSE,NA,"922098979646697472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KathrynMilofsky",41,TRUE,FALSE,NA,NA
"351","We need to make some noise this hurts everyone amp we need GUNCONTROLNOW",FALSE,0,NA,2017-10-22 13:53:26,FALSE,NA,"922098574493491200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","carol_weinfeld",0,FALSE,FALSE,NA,NA
"352","new report New York Bronx guncontrolnow",FALSE,0,NA,2017-10-22 13:51:31,FALSE,NA,"922098091318267909",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"353","f GunControlNow ImpeachTrump VotingRightsAct",FALSE,0,NA,2017-10-22 13:49:04,FALSE,NA,"922097477179801600",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Joanvanderlinge",1,TRUE,FALSE,NA,NA
"354","can your husband show respect for the families of the fallen soldiers Shame on amp",FALSE,0,"FLOTUS",2017-10-22 13:48:20,TRUE,NA,"922097289178394624","818876014390603776","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","carol_weinfeld",0,FALSE,FALSE,NA,NA
"355","money cant buy him love",FALSE,1,"Joanvanderlinge",2017-10-22 13:47:54,TRUE,"922092932647317504","922097179858276352","26975311","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Milvio_Diaz",0,FALSE,FALSE,NA,NA
"356","f GunControlNow ImpeachTrump",FALSE,1,NA,2017-10-22 13:46:38,TRUE,NA,"922096863876141056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Milvio_Diaz",0,FALSE,FALSE,NA,NA
"357","f GunControlNow ImpeachTrump",FALSE,2,NA,2017-10-22 13:46:27,TRUE,NA,"922096817516490752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Milvio_Diaz",1,FALSE,FALSE,NA,NA
"358","We want sensible GunControlNow",FALSE,0,"realDonaldTrump",2017-10-22 13:46:20,FALSE,"921891186352287744","922096786717765632","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mdcolliM",0,FALSE,FALSE,NA,NA
"359","your husband is the worst cyber bully offender Shame amp GUNCONTROLNOW",FALSE,0,"FLOTUS",2017-10-22 13:45:47,FALSE,NA,"922096650784350208","818876014390603776","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","carol_weinfeld",0,FALSE,FALSE,NA,NA
"360","America is the outlier America is broken GunControlNow The fact is a big part of the collection of facts",FALSE,0,NA,2017-10-22 13:45:02,FALSE,NA,"922096458920275968",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Puckdon55",0,FALSE,FALSE,NA,NA
"361","report guncontrolnow",FALSE,0,NA,2017-10-22 13:41:31,FALSE,NA,"922095574282854400",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"362","new report guncontrolnow",FALSE,0,NA,2017-10-22 13:36:31,FALSE,NA,"922094315937124354",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"363","And they think guns are immoral GunControlNow is about control",FALSE,2,"RightWingAngel",2017-10-22 13:35:07,FALSE,"921355596070313985","922093966039965696","415836996","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Truth_Mortar",0,FALSE,FALSE,NA,NA
"364","By the time help shows up the sheep are wolf turds gunsense guns GunControlNow Guncontrol NRA a",FALSE,1,NA,2017-10-22 13:25:28,FALSE,NA,"922091536292155392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dilly_bob",0,FALSE,FALSE,NA,NA
"365","f GunControlNow ImpeachTrump",FALSE,1,NA,2017-10-22 13:25:17,TRUE,NA,"922091488514895872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Milvio_Diaz",0,FALSE,FALSE,NA,NA
"366","f GunControlNow ImpeachTrump",FALSE,3,NA,2017-10-22 13:23:59,TRUE,NA,"922091162684575744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Milvio_Diaz",0,FALSE,FALSE,NA,NA
"367","Month since Las Vegas USA gtthen one mass shooting a day Shootingsgun violence has vanished in media insane kidsafe GunControlNow",FALSE,2,NA,2017-10-22 13:19:42,FALSE,NA,"922090083154477057",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GregoryNye3",0,FALSE,FALSE,NA,NA
"368","Civilians dont need assault weapons VegasStrong GunControlNow",FALSE,0,NA,2017-10-22 13:12:40,FALSE,NA,"922088316765442050",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NanaZ2019",10,TRUE,FALSE,NA,NA
"369","Civilians dont need assault weapons VegasStrong GunControlNow",FALSE,0,NA,2017-10-22 13:12:19,FALSE,NA,"922088227275763712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SonnyUndercover",10,TRUE,FALSE,NA,NA
"370","Shit I can outrun a knife GunControlNow",FALSE,1,NA,2017-10-22 12:50:30,FALSE,NA,"922082734486405121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mizzkay892010",0,FALSE,FALSE,NA,NA
"371","We do more prevent van attacks w cement columns dumb trucks amp barricades then we do to prevent mass gun murders",FALSE,5,NA,2017-10-22 12:40:31,TRUE,NA,"922080222811443200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RRN3",1,FALSE,FALSE,NA,NA
"372","Okay It s been three weeks Can we talk about this now GunControlNow",FALSE,0,NA,2017-10-22 12:31:18,FALSE,NA,"922077903973740544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Arch_Raider",1,TRUE,FALSE,NA,NA
"373","Truth Your legacy will be the death of innocents LasVegasShooting SandyHook GunControlNow",FALSE,0,NA,2017-10-22 12:25:38,FALSE,NA,"922076479852306433",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Redrum5000",13,TRUE,FALSE,NA,NA
"374","f GunControlNow ImpeachTrump",FALSE,1,NA,2017-10-22 12:21:37,TRUE,NA,"922075468731256833",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Milvio_Diaz",0,FALSE,FALSE,NA,NA
"375","f GunControlNow ImpeachTrump",FALSE,1,NA,2017-10-22 12:21:19,TRUE,NA,"922075393884082176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Milvio_Diaz",0,FALSE,FALSE,NA,NA
"376","f GunControlNow ImpeachTrump",FALSE,1,NA,2017-10-22 12:20:54,TRUE,NA,"922075287596257280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Milvio_Diaz",0,FALSE,FALSE,NA,NA
"377","GunControlNow NRAmustgo getmoneyoutofgov",FALSE,0,NA,2017-10-22 12:12:53,FALSE,NA,"922073268814864384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wendydshaffer",1,TRUE,FALSE,NA,NA
"378","GunControlNow NRAmustgo getmoneyoutofgov",FALSE,2,NA,2017-10-22 12:10:34,FALSE,NA,"922072688428048384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","flats1960",1,FALSE,FALSE,NA,NA
"379","Okay It s been three weeks Can we talk about this now GunControlNow",FALSE,1,NA,2017-10-22 12:09:47,FALSE,NA,"922072490695905280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stuboo",1,FALSE,FALSE,NA,NA
"380","Thanks This is because you and won t pass common sense gun laws GunControlNow",FALSE,1,NA,2017-10-22 12:09:12,FALSE,NA,"922072342691532800",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MBC914",0,FALSE,FALSE,NA,NA
"381","GunControlNow A Is A Doomsday Provision Protecting US Citizens From Tyranny MUST SEE                          Legal",FALSE,0,NA,2017-10-22 12:05:53,FALSE,NA,"922071507815329792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","libertyspot",487,TRUE,FALSE,NA,NA
"382","We dont need GunControlNow We need Democrat control now Sandy Hook Las Vegas Nevada shooting Democrat terrorism MAGA",FALSE,0,NA,2017-10-22 11:46:32,FALSE,NA,"922066639889330176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Key621",2863,TRUE,FALSE,NA,NA
"383","UrduWalaChashma GunCulture USA Trump GunControlNow",FALSE,0,NA,2017-10-22 11:33:26,FALSE,NA,"922063341228474369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MahtabNama",3,TRUE,FALSE,NA,NA
"384","Trump only qualified",FALSE,0,"fasteddiekc",2017-10-22 11:22:27,TRUE,"922057002624397313","922060576846737408","90946636","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Milvio_Diaz",0,FALSE,FALSE,NA,NA
"385","DoNotForgetLasVegas GunControlNow",FALSE,0,NA,2017-10-22 11:22:18,FALSE,NA,"922060539416666112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thefonso",0,FALSE,FALSE,NA,NA
"386","all that orange goop infected",FALSE,1,"loubielou32",2017-10-22 11:21:22,TRUE,"922057275228999680","922060306213466112","19451891","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Milvio_Diaz",1,FALSE,FALSE,NA,NA
"387","uses bigly wordsresistance f him",FALSE,0,"whirrll",2017-10-22 11:18:49,TRUE,"922058380260278272","922059661616041985","42138102","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Milvio_Diaz",0,FALSE,FALSE,NA,NA
"388","f GunControlNow",FALSE,0,"whirrll",2017-10-22 11:17:14,TRUE,"922057214893985794","922059265329819648","42138102","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Milvio_Diaz",0,FALSE,FALSE,NA,NA
"389","f GunControlNow ImpeachTrump VotingRightsAct",FALSE,0,NA,2017-10-22 11:15:49,FALSE,NA,"922058908461666304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tclary1687",2,TRUE,FALSE,NA,NA
"390","f GunControlNow ImpeachTrump VotingRightsAct",FALSE,0,NA,2017-10-22 11:04:39,FALSE,NA,"922056099464994816",NA,"<a href=""https://script.google.com/macros/s/AKfycbx4vGUVr8-ffs5hEehcDk9bs6qgNF12LQGYA-DNXR98KM8VKVBF/exec?pli=1#identifier"" rel=""nofollow"">MiamiSecretPapers Bot</a>","MiamiPapers",2,TRUE,FALSE,NA,NA
"391","f GunControlNow ImpeachTrump VotingRightsAct",FALSE,0,NA,2017-10-22 11:04:18,FALSE,NA,"922056009207689217",NA,"<a href=""https://script.google.com/macros/s/AKfycbx4vGUVr8-ffs5hEehcDk9bs6qgNF12LQGYA-DNXR98KM8VKVBF/exec?pli=1#identifier"" rel=""nofollow"">MiamiSecretPapers Bot</a>","MiamiPapers",2,TRUE,FALSE,NA,NA
"392","f GunControlNow ImpeachTrump VotingRightsAct",FALSE,0,NA,2017-10-22 11:02:57,FALSE,NA,"922055671696297984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hannah3219",2,TRUE,FALSE,NA,NA
